moncloa_id,moncloa_title,moncloa_pdf_url,moncloa_pdf_filename,moncloa_section,moncloa_subsection,moncloa_date,matched_rtve_doc_id,rtve_title,rtve_pdf_url,rtve_pdf_filename,rtve_date,match_score,match_status,match_method,notes,final_match_status,manual_review,final_notes
moncloa_0095,Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_66_R.pdf,Documento_66_R.pdf,defensa,cni,1982-02-26,rtve_1856,Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de febrero de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/95_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_26_de_febrero_de_1982.pdf,95_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_26_de_febrero_de_1982.pdf,1982-02-26,0.9908,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0100,Vista oral 2/81 del Consejo Supremo de Justicia Militar (19 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_71_R.pdf,Documento_71_R.pdf,defensa,cni,1982-02-19,rtve_1702,Vista oral 2/81 del Consejo Supremo de Justicia Militar (19 de febrero de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/100_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_19_de_febrero_de_1982.pdf,100_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_19_de_febrero_de_1982.pdf,1982-02-19,0.9904,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0047,Reacciones ante la sentencia 23-F. Declaraciones del gobierno (4 de junio de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_18_R.pdf,Documento_18_R.pdf,defensa,cni,1982-06-04,rtve_1808,Reacciones ante la sentencia 23-F. Declaraciones del gobierno (4 de junio de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/47_1982_reacciones_ante_la_sentencia_23_f_declaraciones_del_gobierno_4_de_junio_de_1982.pdf,47_1982_reacciones_ante_la_sentencia_23_f_declaraciones_del_gobierno_4_de_junio_de_1982.pdf,1982-06-04,0.9896,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0075,Vista oral 2/81. Incidentes en la tarde del 5 de abril de 1982 (6 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_46_R.pdf,Documento_46_R.pdf,defensa,cni,1982-04-05,rtve_1836,Vista oral 2/81. Incidentes en la tarde del 5 de abril de 1982 (6 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/75_1982_vista_oral_281_incidentes_en_la_tarde_del_5_de_abril_de_1982_6_de_abril_de_1982.pdf,75_1982_vista_oral_281_incidentes_en_la_tarde_del_5_de_abril_de_1982_6_de_abril_de_1982.pdf,1982-04-05,0.9896,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0044,Incidente entre la defensa del Teniente General Milans del Bosch y la prensa (28 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_15_R.pdf,Documento_15_R.pdf,defensa,cni,1982-04-28,rtve_1805,Incidente entre la defensa del Teniente General Milans del Bosch y la prensa (28 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/44_1982_incidente_entre_la_defensa_del_teniente_general_milans_del_bosch_y_la_prensa_28_.pdf,44_1982_incidente_entre_la_defensa_del_teniente_general_milans_del_bosch_y_la_prensa_28_.pdf,1982-04-28,0.9896,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0103,Referencias en los medios de comunicación social a personal del centro vinculadas los hechos del 23-F (30 de abril de 1981).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_74_R.pdf,Documento_74_R.pdf,defensa,cni,1981-04-30,rtve_1705,Referencias en los medios de comunicación social a personal del centro vinculadas los hechos del 23-F (30 de abril de 1981).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/103_1981_referencias_en_los_medios_de_comunicacion_social_a_personal_del_centro_vinculada.pdf,103_1981_referencias_en_los_medios_de_comunicacion_social_a_personal_del_centro_vinculada.pdf,1981-04-30,0.9888,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0055,Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_26_R.pdf,Documento_26_R.pdf,defensa,cni,1982-05-06,rtve_1816,Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/55_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_6_de_mayo_de_1982.pdf,55_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_6_de_mayo_de_1982.pdf,1982-05-06,0.9872,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0072,Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_43_R.pdf,Documento_43_R.pdf,defensa,cni,1982-04-02,rtve_1833,Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/72_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_2_de_abril_de_1982.pdf,72_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_2_de_abril_de_1982.pdf,1982-04-02,0.9868,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0089,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_60_R.pdf,Documento_60_R.pdf,defensa,cni,1982-03-09,rtve_1850,Vista oral 2/81 del Consejo Supremo de Justicia Militar (9 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/89_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_9_de_marzo_de_1982.pdf,89_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_9_de_marzo_de_1982.pdf,1982-03-09,0.9868,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0050,Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_21_R.pdf,Documento_21_R.pdf,defensa,cni,1982-05-24,rtve_1811,Vista oral 2/81 del Consejo Supremo de Justicia Militar (24 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/50_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_24_de_mayo_de_1982.pdf,50_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_24_de_mayo_de_1982.pdf,1982-05-24,0.9868,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0092,Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_63_R.pdf,Documento_63_R.pdf,defensa,cni,1982-03-02,rtve_1853,Vista oral 2/81 del Consejo Supremo de Justicia Militar (2 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/92_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_2_de_marzo_de_1982.pdf,92_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_2_de_marzo_de_1982.pdf,1982-03-02,0.9868,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0073,Vista oral 2/81 del Consejo Supremo de Justicia Militar (1 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_44_R.pdf,Documento_44_R.pdf,defensa,cni,1982-04-01,rtve_1834,Vista oral 2/81 del Consejo Supremo de Justicia Militar (1 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/73_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_1_de_abril_de_1982.pdf,73_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_1_de_abril_de_1982.pdf,1982-04-01,0.9868,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0069,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_40_R.pdf,Documento_40_R.pdf,defensa,cni,1982-04-05,rtve_1830,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/69_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_5_de_abril_de_1982.pdf,69_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_5_de_abril_de_1982.pdf,1982-04-05,0.9868,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0053,Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_24_R.pdf,Documento_24_R.pdf,defensa,cni,1982-05-12,rtve_1814,Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/53_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_12_de_mayo_de_1982.pdf,53_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_12_de_mayo_de_1982.pdf,1982-05-12,0.9868,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0068,Vista oral 2/81 del Consejo Supremo de Justicia Militar (13 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_39_R.pdf,Documento_39_R.pdf,defensa,cni,1982-04-13,rtve_1829,Vista oral 2/81 del Consejo Supremo de Justicia Militar (13 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/68_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_13_de_abril_de_1982.pdf,68_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_13_de_abril_de_1982.pdf,1982-04-13,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0060,Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_31_R.pdf,Documento_31_R.pdf,defensa,cni,1982-04-30,rtve_1821,Vista oral 2/81 del Consejo Supremo de Justicia Militar (30 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/60_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_30_de_abril_de_1982.pdf,60_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_30_de_abril_de_1982.pdf,1982-04-30,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0062,Vista oral 2/81 del Consejo Supremo de Justicia Militar (28 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_33_R.pdf,Documento_33_R.pdf,defensa,cni,1982-04-28,rtve_1823,Vista oral 2/81 del Consejo Supremo de Justicia Militar (28 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/62_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_28_de_abril_de_1982.pdf,62_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_28_de_abril_de_1982.pdf,1982-04-28,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0079,Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_50_R.pdf,Documento_50_R.pdf,defensa,cni,1982-03-26,rtve_1840,Vista oral 2/81 del Consejo Supremo de Justicia Militar (26 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/79_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_26_de_marzo_de_1982.pdf,79_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_26_de_marzo_de_1982.pdf,1982-03-26,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0083,Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_54_R.pdf,Documento_54_R.pdf,defensa,cni,1982-03-18,rtve_1844,Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/83_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_18_de_marzo_de_1982.pdf,83_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_18_de_marzo_de_1982.pdf,1982-03-18,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0065,Vista oral 2/81 del Consejo Supremo de Justicia Militar (19 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_36_R.pdf,Documento_36_R.pdf,defensa,cni,1982-04-19,rtve_1826,Vista oral 2/81 del Consejo Supremo de Justicia Militar (19 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/65_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_19_de_abril_de_1982.pdf,65_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_19_de_abril_de_1982.pdf,1982-04-19,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0066,Vista oral 2/81 del Consejo Supremo de Justicia Militar (16 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_37_R.pdf,Documento_37_R.pdf,defensa,cni,1982-04-16,rtve_1827,Vista oral 2/81 del Consejo Supremo de Justicia Militar (16 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/66_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_16_de_abril_de_1982.pdf,66_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_16_de_abril_de_1982.pdf,1982-04-16,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0084,Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_55_R.pdf,Documento_55_R.pdf,defensa,cni,1982-03-17,rtve_1845,Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/84_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_17_de_marzo_de_1982.pdf,84_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_17_de_marzo_de_1982.pdf,1982-03-17,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0064,Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_35_R.pdf,Documento_35_R.pdf,defensa,cni,1982-04-20,rtve_1825,Vista oral 2/81 del Consejo Supremo de Justicia Militar (20 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/64_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_20_de_abril_de_1982.pdf,64_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_20_de_abril_de_1982.pdf,1982-04-20,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0063,Vista oral 2/81 del Consejo Supremo de Justicia Militar (27 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_34_R.pdf,Documento_34_R.pdf,defensa,cni,1982-04-27,rtve_1824,Vista oral 2/81 del Consejo Supremo de Justicia Militar (27 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/63_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_27_de_abril_de_1982.pdf,63_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_27_de_abril_de_1982.pdf,1982-04-27,0.9865,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0096,Vista oral 2/81 del Consejo Supremo de Justicia Militar (25 de febrero de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_67_R.pdf,Documento_67_R.pdf,defensa,cni,1982-02-25,rtve_1857,Vista oral 2/81 del Consejo Supremo de Justicia Militar (25 de febrero de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/96_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_25_de_febrero_de_1982.pdf,96_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_25_de_febrero_de_1982.pdf,1982-02-25,0.9857,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0035,Informe sobre la participación de miembros de la AOME (CESID) en los hechos del 23 de febrero de 1981.,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_6_R.pdf,Documento_6_R.pdf,defensa,cni,1981-02-23,rtve_1796,Informe sobre la participación de miembros de la AOME (CESID) en los hechos del 23 de febrero de 1981.,https://www.rtve.es/contenidos/documentos/23f-desclasificado/35_1981_informe_sobre_la_participacion_de_miembros_de_la_aome_cesid_en_los_hechos_del_23.pdf,35_1981_informe_sobre_la_participacion_de_miembros_de_la_aome_cesid_en_los_hechos_del_23.pdf,1981-02-23,0.9847,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0113,Revisión de la sentencia dictada en la causa 2/81 del CSJM (19 de octubre de 1987).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_84_R.pdf,Documento_84_R.pdf,defensa,cni,1987-10-19,rtve_1716,Revisión de la sentencia dictada en la causa 2/81 del CSJM (19 de octubre de 1987).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/113_1987_revision_de_la_sentencia_dictada_en_la_causa_281_del_csjm_19_de_octubre_de_1987.pdf,113_1987_revision_de_la_sentencia_dictada_en_la_causa_281_del_csjm_19_de_octubre_de_1987.pdf,1987-10-19,0.9843,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0057,Vista oral 2/81 del Consejo Supremo de Justicia Militar (4 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_28_R.pdf,Documento_28_R.pdf,defensa,cni,1982-05-04,rtve_1818,Vista oral 2/81 del Consejo Supremo de Justicia Militar (4 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/57_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_4_de_mayo_de_1982.pdf,57_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_4_de_mayo_de_1982.pdf,1982-05-04,0.9819,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0056,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_27_R.pdf,Documento_27_R.pdf,defensa,cni,1982-05-05,rtve_1817,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/56_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_5_de_mayo_de_1982.pdf,56_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_5_de_mayo_de_1982.pdf,1982-05-05,0.9819,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0058,Vista oral 2/81 del Consejo Supremo de Justicia Militar (3 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_29_R.pdf,Documento_29_R.pdf,defensa,cni,1982-05-03,rtve_1819,Vista oral 2/81 del Consejo Supremo de Justicia Militar (3 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/58_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_3_de_mayo_de_1982.pdf,58_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_3_de_mayo_de_1982.pdf,1982-05-03,0.9819,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0070,Vista oral 2/81 del Consejo Supremo de Justicia Militar (7 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_41_R.pdf,Documento_41_R.pdf,defensa,cni,1982-04-07,rtve_1831,Vista oral 2/81 del Consejo Supremo de Justicia Militar (7 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/70_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_7_de_abril_de_1982.pdf,70_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_7_de_abril_de_1982.pdf,1982-04-07,0.9816,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0090,Vista oral 2/81 del Consejo Supremo de Justicia Militar (8 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_61_R.pdf,Documento_61_R.pdf,defensa,cni,1982-03-08,rtve_1851,Vista oral 2/81 del Consejo Supremo de Justicia Militar (8 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/90_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_8_de_marzo_de_1982.pdf,90_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_8_de_marzo_de_1982.pdf,1982-03-08,0.9816,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0054,Vista oral 2/81 del Consejo Supremo de Justicia Militar (10 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_25_R.pdf,Documento_25_R.pdf,defensa,cni,1982-05-10,rtve_1815,Vista oral 2/81 del Consejo Supremo de Justicia Militar (10 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/54_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_10_de_mayo_de_1982.pdf,54_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_10_de_mayo_de_1982.pdf,1982-05-10,0.9816,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0091,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_62_R.pdf,Documento_62_R.pdf,defensa,cni,1982-03-05,rtve_1852,Vista oral 2/81 del Consejo Supremo de Justicia Militar (5 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/91_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_5_de_marzo_de_1982.pdf,91_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_5_de_marzo_de_1982.pdf,1982-03-05,0.9816,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0052,Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_23_R.pdf,Documento_23_R.pdf,defensa,cni,1982-05-17,rtve_1813,Vista oral 2/81 del Consejo Supremo de Justicia Militar (17 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/52_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_17_de_mayo_de_1982.pdf,52_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_17_de_mayo_de_1982.pdf,1982-05-17,0.9816,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0071,Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de abril de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_42_R.pdf,Documento_42_R.pdf,defensa,cni,1982-04-06,rtve_1832,Vista oral 2/81 del Consejo Supremo de Justicia Militar (6 de abril de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/71_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_6_de_abril_de_1982.pdf,71_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_6_de_abril_de_1982.pdf,1982-04-06,0.9816,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0051,Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de mayo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_22_R.pdf,Documento_22_R.pdf,defensa,cni,1982-05-18,rtve_1812,Vista oral 2/81 del Consejo Supremo de Justicia Militar (18 de mayo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/51_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_18_de_mayo_de_1982.pdf,51_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_18_de_mayo_de_1982.pdf,1982-05-18,0.9816,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
moncloa_0087,Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de marzo de 1982).,https://www.lamoncloa.gob.es/consejodeministros/Documents/2026/desclasificacion-documentos-23F/defensa/cni/Documento_58_R.pdf,Documento_58_R.pdf,defensa,cni,1982-03-12,rtve_1848,Vista oral 2/81 del Consejo Supremo de Justicia Militar (12 de marzo de 1982).,https://www.rtve.es/contenidos/documentos/23f-desclasificado/87_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_12_de_marzo_de_1982.pdf,87_1982_vista_oral_281_del_consejo_supremo_de_justicia_militar_12_de_marzo_de_1982.pdf,1982-03-12,0.9812,high_confidence_match,date_aware_one_to_one_similarity,,high_confidence_match,False,
